artist_id,artist_active_year_begin,artist_associated_labels,artist_contact,artist_favorites,artist_handle,artist_members,artist_name,artist_website
6158,,,,0,Future_Of_The_Left,,Future Of The Left,
6159,,,,1,Agent_Fresco,,Agent Fresco,
616,,Get Hip,,13,The_Cynics,"Mike Kastelic - Vocals/harmonica
Gregg Kostelich - Guitar/vocals
with Stephen May & Joe Emery - percussion",The Cynics,http://myspace.com/thecynicsrocknroll
6160,,,,0,Miles_Benjamin_Anthony_Robinson,,Miles Benjamin Anthony Robinson,
6161,,,,0,For_A_Minor_Reflection,,For A Minor Reflection,
6162,,,,1,And_You_Will_Know_Us_By_The_Trail_Of_Dead_1071,,…And You Will Know Us By The Trail Of Dead,
6163,,,,0,Hafdis_Huld,,Hafdis Huld,
6164,,,,1,Rubik,,Rubik,
6165,,,,0,Hjaltalin,,Hjaltalin,
6166,,,,0,Surf_City,,Surf City,
6167,,,,0,Chairlift,,Chairlift,
6168,,,,0,Arpline,,Arpline,
6169,,,,13,Phantogram,"Josh Carter
Sarah Barthel",Phantogram,http://www.myspace.com/phantogram
6170,,,,8,The_Fiery_Furnaces,,The Fiery Furnaces,http://www.thefieryfurnaces.com/
6171,,,,0,The_Union_Line,,The Union Line,
6172,,,,0,The_Blakes,,The Blakes,
6173,,,,2,The_Temper_Trap,,The Temper Trap,
6174,,,,0,Fanfarlo,"Amos Memon
Cathy Lucas
Justin Finch
Leon Beckenham
Simon Balthazar",Fanfarlo,http://fanfarlo.com/
6175,,,,0,Sudden_Weather_Change,,Sudden Weather Change,
6176,,,,0,Xylos,,Xylos,
6177,,,,1,FM_Belfast,,FM Belfast,
6178,,,,1,Audrey_Chen__Nate_Wooley,,Audrey Chen & Nate Wooley,
618,1998.0,"Ipecac Recordings, Profound Lore Records, Deadverse recordings",,29,Dlek,"Dälek
Mike Manteca
DJ rEk 

Past members:
Oktopus
Still",Dälek,http://www.deadverse.com/
6183,,,,10,jddj3j,,Je deviens dj en 3 jours,
6185,,,,6,Virginia_Pipe,,Virginia Pipe,
6191,,,,1,Adelits,"Brenna - Bass 
Santa - Voz 
Nick - Guitarra/Voz 
Bourgee - Drums",Adelit@s,http://www.myspace.com/adelitaspunks
6192,2000.0,,travis harrison,6,Higgins,"Kevin Fish, Brian Kantor, Jordan Crowell, Josh Kaufman, Billy Filo, Jon Warran, Eric Jackson, Fuller Condon etc etc etc",Higgins,http://seriousbusinessrecords.com/artists/show/15-Higgins
6194,,,,1,Jason_Lytle,,Jason Lytle,
6195,,,,0,Sin_Fang_Bous,,Sin Fang Bous,
6196,1982.0,"Merge
Sub Pop
Smells Like Records",,5,Lou_Barlow,"The Missingmen
Tom Watson: Guitar
Raul Morales: Drums
",Lou Barlow,http://www.loobiecore.com/
6197,,,,0,Soulico,,Soulico,http://www.myspace.com/soulicocrew
6198,2005.0,,,4,Dodos,"Meric Long
Logan Kroeber
Keaton Snyder",Dodos,http://www.dodosmusic.net/
6199,,,,0,Alec_Ounsworth,"Alec Ounsworth - Guitar
George Porter, Jr. - Bass
Stanton Moore - Drums
Robert Walter - Keys
Matt Sutton - Baritone/Pedal Steel Guitars",Alec Ounsworth,http://alecounsworth.com/
62,,"Below PDX, Trash Skull",James Squeaky,2,Argumentix,James Squeaky,Argumentix,http://www.belowpdx.com
6200,2007.0,,,7,The_Heavy,"Chris Ellul
Spencer Page
Kelvin Swaby
Dan Taylor",The Heavy,http://www.theheavy.co.uk/
6201,1997.0,,,8,Mm_1669,"Gunnar Örn Tynes
Örvar Þóreyjarson Smárason
Ólöf Arnalds
Eiríkur Orri Olafsson
Hildur Guðnadóttir
Sigurlaug Gisladottir
Samuli Kosminen
Róbert Sturla Reynisson",Múm,http://mum.is/
6202,,,Choklate,4,Choklate,,Choklate,http://www.choklatemusic.com/home.html
6203,,,Management,1,The_Moondoggies,"Caleb Quick
Kevin Murphy
Robert Terreberry
Carl Dahlen
Tishiro Mifune
Jon Pon",The Moondoggies,http://moondoggiesmusic.com/
6204,,,,0,Tripwires,"Bruce Baldwin - Vocals
Steve Wozniak - Guitar/Vocals
Ray Snyder - Drums
Matt Battaglia - Bass/Vocals
Eugene Yun - Violin",The Tripwires,http://www.tripwiresounds.com/
6205,,,Vuyani Dance Theatre,0,Gregory_Maqoma,,Gregory Maqoma,http://www.vuyani.co.za/
6206,,,,0,Big_Spiders_Back,,Big Spider's Back,http://bigspidersback.com/
6207,,,,0,The_Physics,"Thig Natural
Justo
Monk Wordsmith ",The Physics,http://www.thephysicsmusic.com/blog/
6208,2004.0,,Booking,3,Ghostland_Observatory,"Aaron Kyle Behrens - Lead Vocals, Guitar
Thomas Ross Turner - Background Vocals, Drums, Keyboard, Synthesizer
",Ghostland Observatory,http://www.ghostlandobservatory.net/
6209,,,Bekah Zietz,0,S,"Jenn Ghetto
Josh Wackerly
Creighton Barrett",S,http://www.myspace.com/sghetto
6210,2006.0,,Management,5,Wye_Oak,"Andy Stack
Jenn Wasner",Wye Oak,http://www.wyeoakmusic.com/HOME.html
6211,,,,0,BOAT,"D. Crane (Vocals, Guitar) 
M. McKenzie (Bass Guitar, Regular Guitar, Dance Moves) 
J. Goodman (Guitar, Keyboards/Percussion, Vocals) 
J. Long (Drums, Percussion, Numeric 3) 
R. Cancro (occasional saxophone and sweet licks) B. Stewart (AAA callup---guitar/keys/50's good looks) 
Z. Chase (Cowbell only) ",BOAT,http://www.ohnodisaster.com/boat/
6212,,,The Jet Age,2,The_Jet_Age,,The Jet Age,http://www.thejetage.net/
6213,,,,6,SilReq,,Silent Requiem,http://www.myspace.com/silreq
6214,,,,1,Drunkdriver,,Drunkdriver,http://almostdust.blogspot.com/
6221,,,,3,Kerim_Safa,Kerim Safa,Kerim Safa,http://www.myspace.com/kerimsafa
6222,,,,0,GB,,GB,
6225,2001.0,"8bitpeoples, 555 Recordings, Hymen Records, Mirex, Ketacore Records, Astralwerks",,26,bit_shifter,Joshua Davis,Bit Shifter,http://bit.shifter.net
6226,,,,1,Plants_and_Animals,"matthew woodley  	drums / vocals
Warren Spicer 	guitar / lead vocal
Nicolas Basque 	guitar / bass / vocals",Plants and Animals,http://www.plantsandanimals.ca/
6227,,,,7,Golden_Hits,"Ben Knight, Mark McNeill, Jimmy Tamborello, Katie Byron and Mitchell Brown",Golden Hits,http://goldenhits.tumblr.com
6233,,,,3,You_Say_Party_We_Say_Die,"Becky Ninkovic  	Lead Vocalist
Stephen O'Shea 	Bass Player
Krista Loewen 	Keyboard Player
Derek Adam 	Guitar Player
Devon Clifford 	Drummer",You Say Party! We Say Die!,http://www.yousaypartywesaydie.ca/
6234,,,,32,Noveller,Sarah Lipstate,Noveller,http://www.sarahlipstate.com
6235,,,Audrey Chen,6,Audrey_Chen,,Audrey Chen,http://www.myspace.com/audreychen
6236,1998.0,"Arista
Freeloader Recordings
",http://www.steadmanband.com/contact.html,13,Steadman,"Simon
Russell
Dave
James
Chris",Steadman,http://www.steadmanband.com
6237,,,,9,Kreng,Kreng,Kreng,http://www.humanworkshop.com/index.php?modus=music&sub=artists&item=kreng
6239,,,,8,Mentz,Stephan Raab,Mentz,http://mentz.nl
6240,2000.0,,,13,Remus,,Remus,http://www.humanworkshop.com
6241,,,Durk,4,B-film_Ltd,"Tonfilm, Leisure-B, ThorLtd",B-film Ltd,
6242,,,,6,Daan_Hendriks,Daan Hendriks,Daan Hendriks,http://www.humanworkshop.com
6243,,,,26,Damscray,Albert Khasanov,Damscray,http://www.humanworkshop.com/index.php?modus=music&sub=artists&item=damscray
6244,2006.0,,,0,Randy_Wormhole,"John Ferguson - guitar & electronics
Gwilly Edmondez - samples & banging",Randy Wormhole,
6246,,,,1,Stefano_Ferrian,Stefano Ferrian,Stefano Ferrian,http://www.myspace.com/denoizeproject
6247,,,,1,Explosive_Improvised_Device,Anthony Saunders,Explosive Improvised Device,http://www.myspace.com/anthonysaundershn
6248,,,,0,mem1,Mark Cetilia and Laura Cetilia,Mem1,http://www.mem1.com/
6249,2000.0,,Jason,0,Afroskull,"Joe Scatassa - guitar, vocals
Matt Iselin - keyboards, vocals
Dan Asher - bass
Jon Stonbely - bass
Jason Isaac - drums
Seth Moutal - percussion",Afroskull,http://www.afroskull.com
6251,,,Jorge,3,Cuban_Cowboys,,Cuban Cowboys,http://www.cubancowboys.com
6253,,,,8,Prepare_To_Meet_Thy_Broom,,Prepare To Meet Thy Broom!,http://www.myspace.com/preparetomeetthybroom
6254,,,Nate,2,Joe_MorrisNate_Wooley,"Joe Morris - guitar
Nate Wooley - trumpet",Joe Morris/Nate Wooley,
6256,,,,0,Ana_Radar,,Ana Radar,
6257,,,,0,Bleeptor_V_Telescope,,Bleeptor V. Telescope,
6258,,,,0,Cannibal_Party,,Cannibal Party,
6259,,,,0,Dani_Shivers,,Dani Shivers,
6260,,,,0,Desolate,,Desolate,
6261,,,,0,ErrorError,,Error.Error,
6262,,,,0,Kry-lon,,Kry-lon,
6263,,,,0,Orso_Verona,,Orso Verona,
6264,,,,0,Pepepe,,Pepepe,
6265,,,,0,Quiero_Ser_Bonita,Ana Torres ,Quiero Ser Bonita,http://www.myspace.com/quieroserbonita
6266,,,,0,The_I_Forgot,,The I Forgot,
6267,,,,0,T,,Tö,
6268,,,,0,Unsexy_Nerd_Ponies,,Unsexy Nerd Ponies,
6269,,,,0,We_Suck_At_Parties,,We Suck At Parties,
6270,,,,1,Peg_Simone,,Peg Simone,http://www.pegsimone.com/
6271,,,,1,Piss_Piss_Piss_Moan_Moan_Moan,Nicole and Alejandro,Piss Piss Piss Moan Moan Moan,http://www.myspace.com/pisspisspissmoanmoanmoan
6272,,,,0,Wreckmeister_Harmonies,,Wrekmeister Harmonies,
6273,,,,0,Zach_Layton__MV_Carbon_Duo,,Zach Layton & MV Carbon Duo,
6274,,,,92,Black_Ant,,Black Ant,http://b-l-a-c-k.tumblr.com/
6275,,,,27,Smersh,,Smersh,http://smallelectric.blogspot.com
6276,,,,9,DRONE,,DRONE,http://www.myspace.com/droneonline
6277,,,,2,Kingstux,,Kingstux,http://www.myspace.com/kingstux
6278,,,,0,Kingstux_________________________________________,,Kingstux,
6280,,,,5,Namgar,,Namgar,http://www.myspace.com/namgarmusic
6281,2003.0,,,0,The_Lonely_H,"Mark Fredson (Vox, Keys)
Eric Whitman (Guitar, Vox)
Ben Eyestone (Drums)
Casey Frazier (Guitar, Vox)
Johnny Whitman (Bass)",The Lonely H,http://www.myspace.com/thelonelyh
6282,,,,0,SQUIRT,"Peer - Vocals
Mike - Guitar 
Walter - Bass 
Pieter - Guitar 
Marc - Drums ",SQUIRT,http://www.dse.nl/~squirt/portal.htm
6283,2009.0,,Management,6,Surfer_Blood,"JP Pitts
TJ Schwarz
Thomas Fekete
Brian Black ",Surfer Blood,http://surferblood.blogspot.com/
6284,,,,0,Rain_Machine,Kyp Malone,Rain Machine,http://www.myspace.com/rainmachinemusic
6285,1997.0,,Califone,2,Califone,"Joe Adamik
Jim Becker
Ben Massarella
Tim Rutili",Califone,http://www.califonemusic.com/
6286,,,,0,Countdown_To_Armageddon,"Dav Tafoya-Garcia (bass, vocals)
Zach Alexander (drums)
Rob Hanna (guitar, vocals)",Countdown To Armageddon,http://www.myspace.com/countdowntoarmageddon
6287,2001.0,"Arts & Crafts
Evil Evil
Rough Trade",,0,The_Hidden_Cameras,"Joel Gibb: vocals/guitar
Maggie MacDonald: glockenspiel/keyboard
Laura Barrett: keyboard/piano
Paul Mathew: bass/guitar/keyboards
John Power: drums
Jon Hynes: bass/guitar
Lief Mosbaugh: viola
Jamie McCarthy: violin
Ivan Turkalj: cello
Mez: bass/drums/guitar/keyboard
Shaun Brodie: trumpet/guitar/keyboard",The Hidden Cameras,http://www.thehiddencameras.com/
6288,,,,0,D_Black,,D. Black,http://www.new-black-city.blogspot.com/
6289,2007.0,,Management: Alun Llwyd,3,Girls,"Christopher Owens
Chet Jr White
Ryan Lynch
Garett Godard",Girls,http://www.myspace.com/girls
6290,,,Publicity: Samantha Tillman,0,Pablo,"Paul Schalda: vocals, guitar
William Schalda Jr: keyboards, backing vocals
William Schalda Sr: guitar, harmonica, backing vocals
Chris Edwards: drums
James Mignone: bass
Martha Lee: backing vocals
Kerry Sullivan: backing vocals
Debra Jans: backing vocals",Pablo,http://pabloband.com/
6291,,,,0,Dark_Time_Sunshine,,Dark Time Sunshine,http://www.myspace.com/darktimesunshine
6292,,,Management: Matt Popieluch ,0,Frank_Fairfield,,Frank Fairfield,http://www.myspace.com/frankfairfield
6293,1983.0,,Russian Management: Alex Kedrov,0,Mumiy_Troll,"Ilia Lagutenko
Eugene ""Sdwig"" Zvidionny
Oleg Pungin
Yuri Tsaler",Mumiy Troll,http://www.mumiytroll.com/en
6294,2002.0,,Management: Joyce Williams,2,Forro_In_The_Dark,"Mauro Refosco
Davi Vieira
Guilherme Monteiro
Jorge Continentino
Gilmar Gomes
Smokey Hormel",Forro In The Dark,http://forrointhedark.com/
6295,2003.0,,Slender Means,0,Slender_Means,"Josh Dawson - Lead vocals, guitar
Sonny Votolato - guitar/backing vocals
Paul Pugliese - bass
David E. Martin - keyboards/backing vocals
Eric Wennberg - drums
",Slender Means,http://www.slendermeans.com/
6296,,,X-Ray Press,0,X-Ray_Press,"Adam Kozie
Michael Pasuit
Paurl Walsh
Kelly Wyse",X-Ray Press,http://www.xraypress.net/
6297,2005.0,,Management: Lynn Resnick,2,The_Lonely_Forest,"John Van Deusen
Eric Sturgeon
Braydn Krueger
Tony Ruland",The Lonely Forest,http://bbrecordings.com/lf/index.htm
6298,,,,0,Jeremy_Burk,"Jeremy Burk - Vocals, Guitar, Banjo
Matthew Gephart - Baritone Guitar
Jordan Anderton - Keys, Banjo
Eric Wick - Drums
Will Davis - Bass
Jordan Walton - Dobro
Kelly Morgan - Violin, Saw
Alicia Blake - Keys
Shaye Straw - Bass, Guitar, Keys",Jeremy Burk,http://www.myspace.com/jeremyburkmusic
6299,,,,0,Pufferfish,"Jonah, Scott Bilstad
Levi Fuller
Emiko
James Ess",Pufferfish,http://pufferfish.eatmymusic.com/pufferfish/
630,,"sub pop, Tombstone",Fred,28,Dead_Moon,"Fred Cole, Toody Cole, Andrew Loomis",Dead Moon,http://www.deadmoonusa.com
6301,,,,0,Joerg_Piringer,,Joerg Piringer,
6302,,,,0,Sebastien_Lespinasse,,Sebastien Lespinasse,
6303,,,,0,Ambrosia_Rasputin,,Ambrosia Rasputin,
6304,,,,1,Language_Removal_Services,,Language Removal Services,
6305,,,,0,Unit_Bath__Keiji_Ito,,Unit_Bath & Keiji Ito,
6306,,,,0,Sue_Tompkins,,Sue Tompkins,
6307,,,,0,Irene_Moon__Sara_OKeefe,,Irene Moon & Sara O'Keefe,
6308,,,,0,Zenith_Pitts,,Zenith Pitts,
6309,,,,0,Tomomi_Adachi,,Tomomi Adachi,
6311,,,,0,Martha_Moopette,,Martha Moopette,
6312,,,,0,Penn__Kemp__Anne_Anglin,,Penn  Kemp & Anne Anglin,
6313,,,,0,Erik_Belgum,,Erik Belgum,
6314,,,,0,Langston_Henry,,Langston Henry,
6315,,,,2,Representing_NYC,,Representing NYC,http://www.myspace.com/representingnyc
6317,,,,16,Various_Artists_Chinstrap_Music,,Various Artists [Chinstrap Music],
6318,,,,0,Vess_Osman,,Vess Osman,
6319,,,,0,Esther_Walker,,Esther Walker,
6320,,,,0,George_OConnor,,George O'Connor,
6321,,,,0,James_Lent,,James Lent,
6322,,,,0,Leona_Williams,,Leona Williams,
6323,,,,0,Premier_Quartet,,Premier Quartet,
6324,,,,0,Sam_Ash_and_Mixed_Quintette,,Sam Ash and Mixed Quintette,
6325,,,,0,Sam_Moore__Horace_Davis,,Sam Moore & Horace Davis,
6326,,,,0,Sara_Martin,,Sara Martin,
6327,,,,0,The_Southern_Negro_Quartette,,The Southern Negro Quartette,
6328,,,,0,Valentine_Abt,,Valentine Abt,
6329,,,,0,Vonn_Krapp_Family,,Vonn Krapp Family,http://www.abc.net.au/arts/adlib/stories/s877475.htm
633,2004.0,,Curtis Hasselbring,0,Curtis_Hasselbrings_Decoupage,"Curtis Hasselbring
Mary Halvorson
Matt Moran
Satoshi Takeishi
",Curtis Hasselbring's Decoupage,http://www.curha.com
6330,2002.0,,,3,Crab_Smasher,"Grant Hunter
Nicholas French
Marnie Vaughn
",Crab Smasher,http://crabsmasher.bandcamp.com
6332,,,,0,Tony_Conrad__MIVOS_Quartet,,Tony Conrad & MIVOS Quartet,
6333,,,Curt Howard,3,The_Riffingtons,"Mike Parry
Curt Howard",The Riffingtons,
6334,,,,4,This_Co,"Jorge Christie (Vox, rhythm guitar);
Nicolás Rebolledo (Lead guitar, keyboards);
Carlos Vergara (Vox, Bass)",This Co.,http://www.thisco.cl
6335,,,Andy,27,Uniform_Motion,"Andy Richards
Renaud Forestié
Olivier Piotte",Uniform Motion,http://uniformmotion.net
6336,,,,23,The_Necks,"Chris Abrahams (piano)
Tony Buck (drums)
Lloyd Swanton (bass)",The Necks,http://www.thenecks.com/
6337,2002.0,,grady roper,11,Attic_Ted,"grady roper, james farias, sometimes sam vandelinder, sometimes sonia saxon.. recordings include marjorie osborne, lance mcmahan, coby cardosa, wade driver, bill jeffery...",Attic Ted,https://www.facebook.com/attic.ted.9
6338,,,,2,New_Mexicoe,"Peter, Jess, Kyle, Lindsay, Scott",New Mexicoe,http://newmexicoe.tumblr.com
6339,2002.0,,Balun,16,Baln,"José A. Olivares, Angélica Negrón, Noraliz Ruiz, Leonardo Velázquez ",Balún,http://www.balunonline.com
634,1994.0,"Kill Rock Stars

",GregS,57,Deerhoof,"John Dieterich
Satomi Matsuzaki
Ed Rodriguez
Greg Saunier",Deerhoof,http://deerhoof.killrockstars.com/
6340,,,,5,Sore_Eros,"Robert Robinson - vox/guitar
Adam Langellotti - bass/vox
Jeff Morkeski - 12string guitar
Andy ""eat cloud"" Tomasello - percussion/fx",Sore Eros,http://soreeros.blogspot.com
6342,,,,1,Extra_Sexes,A.G. Davis ,Extra Sexes,
6343,,,,6,Moldavian_String_Band,"Sarah Alden, Brian Slattery (violin), Cristina Crowder (accordion), Benjy Fox Rosen (bass)",Ardei Iute (Moldavian string band),
6344,,,Amberly Rosen,7,The_Rosen_Sisters,"Ariana Rosen
Amberly Rosen",The Rosen Sisters,http://www.amberlyrosen.com/
6345,,,Sarah Larsson ,10,Yale_Womens_Slavic_Chorus,,Yale Women's Slavic Chorus,http://yaleslavicchorus.com/
6347,,,,0,Eloi_Brunelle,,Eloi Brunelle,
6348,,,,1,Kadife,"Catherine Foster (clarinet, voice), Jesse Kotansky (violin), Kazuki Kozuru-Salifoska (percussion), Eva Salina Primack (voice, accordion)",Kadife,
6349,1971.0,,,48,Faust,,Faust,http://faust-pages.com/
6350,,,,1,Druzina,"Ivan Milev (accordion), Gordana Strouch (vocals), Rumiana Kovacheva (tambura), Helen Marx (tupan)",Druzina,http://www.myspace.com/druzinadancemusic  
6352,,,,1,Granlab,,Granlab,
6353,2009.0,ggnzla RECORDS,Rachel Ratner,3,Butts,"Rachel Ratner - Vocals, Guitar
Shannon Perry - Vocals, Drums",Butts,http://werebutts.tumblr.com/
6354,,,,2,David_Sugar,,David Sugar,http://www.8bitpeoples.com/discography/by/david_sugar
6355,,,,2,Glenny_417,,Glenny 417,http://skylined.org/ageema/download/glenny/
6357,,,,0,Iambic,,Iambic²,
6358,,,,26,Aoiroooasamusi,Ryosuke Sone,Aoiroooasamusi,http://www.myspace.com/musie93
6359,,,,0,The_Dark_Brothers,"Joe Puggle
Josh Silverman
John Steele
Jeff Gasher",The Dark Brothers,http://www.myspace.com/thedarkbrothers
6360,,,,0,Marshall_Scott_Warner,"Marshall Scott Warner - Vocals, Drums, Accoustic Guitar
Johnny Mercury/Nick Streeter -Guitar
Corey Kaiser/Kirsten Ballweg/Robin Cady -Upright Bass
Craig Flory - sax
Micah Hulscher-Piano ",Marshall Scott Warner,http://www.myspace.com/marshallscottwarner
6361,,,,0,Prison,"Zack - guitar/vocals 
Nate - bass 
Kris - drums",Prison,http://www.myspace.com/prisonseattle
6362,,,,0,Candidt,,Candidt,http://www.myspace.com/candidt
6363,,,Andrew Oliver,1,Andrew_Oliver_Kora_Band,"Andrew Oliver – piano, keyboard
Kane Mathis – kora, guitar, vocals
Chad McCullough – trumpet
Brady Millard-Kish - acoustic bass, electric bass
Mark DiFlorio – drums, percussion",Andrew Oliver Kora Band,http://aokora.wordpress.com/
6364,2005.0,,Booking: Ian Anderson,0,We_All_Have_Hooks_For_Hands,"Logan Borchardt (guitar)
 Tory Stolen (drums)
Eli Show (guitar, vocals)
Tony Helland (bass guitar)
Isaac Show (drums)
Dave Lethcoe (keyboard, trumpet)
Tim Evenson (guitar, vocals)
",We All Have Hooks For Hands,http://www.afternoonrecords.com/weallhavehooksforhands.html
6365,1997.0,,Tristeza,7,Tristeza,"Chistopher Sprague
Luis Hermosillo
James Lehner
James LaValle
Stephen Swesey
Alison Ables
Sean Ogilvie
Eric Hinojosa
Jimi Hey
Mitch Wilson
Drew Andrews
Blkln
Josh Lindenfelzer
Scott Mercado
Kateri Sheperdson
Gabriela Fuentes
Delia
BTK
Camaron Stephens
Dot.",Tristeza,http://www.trstz.com/
6366,,,U.S.E.,0,USE,,U.S.E.,http://usemusic.com/
6367,2008.0,,,0,Stripmall_Architecture,"Rebecca Coseboom: Vocals
Ryan Coseboom: Guitars/Noises
Patrick Harte: Drums
Tim Hingston: Guitars
Roby Burgos: Bass
Erica Mulkey: Cello",Stripmall Architecture,http://www.stripmallarchitecture.com/
6368,,,,3,Macklemore,"Ryan Lewis (Producer) 
Andrew Joslyn (Violin) 
Owour Arunga (Trumpet) 
Zach Fleury (Drums, Guitar, Bass) ",Macklemore,http://www.bengalyucky.com/
6369,,,Paul Cantrell,2,Paul_Cantrell,,Paul Cantrell,http://innig.net/
6370,1905.0,,,1,Alfred_Cortot,"Alfred Cartot, piano.",Alfred Cortot,
6375,,,,0,Allergie_gegen_die_langweilige,,Allergie gegen die langweilige,
6376,,,,7,Arnaud_Roy,,Arnaud Roy,http://gestroco.club.free.fr/Roy1.htm
6377,,,,1,Robintone,,Robintone,http://www.myspace.com/robintone
6378,,,,0,Elektronova,,Elektronova,http://www.smt-rec.de/smt013.php
6379,,,,1,Bora_Yoon,,Bora Yoon,http://www.borayoon.com/
638,2000.0,Deep Eddy Records,,0,The_Demands,"Jahna Rain - Screamin' and bass; 
John Pardo - Geee-tar; 
""Pretty"" Jimmy T. - soul and drums",The Demands,http://www.deepeddy.net/artists/demands/
6380,,,,2,Bora_Yoon__Ben_Frost,,Bora Yoon / Ben Frost,
6381,,,,0,Zenial,,Zenial,http://www.zenial.audiotong.net/
6382,,,,8,Zavoloka,,Zavoloka,http://zavoloka.com/
6383,2009.0,,chuck bettis,0,Winters_Womb,"Chuck Bettis - electronics & throat
Mike Pride - drums 
Darius Jones - sax",Winter's Womb,http://freemusicarchive.org/music/Winters_Womb/
6384,,"Tzadik
Die Schachtel",,0,Adachi_TomomiAlessandro_Bossetti,"Adachi Tomomi
Alessandro Bossetti",Adachi Tomomi/Alessandro Bossetti,
6385,,,,5,Ten_and_Tracer,Jonathan Canupp,Ten and Tracer,http://www.tenandtracer.com/
6386,2007.0,,,4,RainbowDragonEyes,,Rainbowdragoneyes,http://www.Rainbowdragoneyes.com
639,2001.0,,manager: [email]  or [email],26,Dengue_Fever,"Chhom Nimol/Vocalist
Zac Holtzman/Guitar/Vocals
Ethan Holtzman/Farfisa organ
Senon Williams/Bass Guitar
David Ralicke/Brass
Paul Smith/Drums",Dengue Fever,Http://www.denguefevermusic.com
6395,,,Vaspers,1,Camouflage_Danse_1646,"Bennett Theissen, Steven E. Streight, R Dee Lloyd, Yeller Skeltin, Koch Malone",Camouflage Danse,http://pluperfecter.blogspot.com
6396,,,,0,Epstein,,Epstein,
6397,2000.0,,Dennia,0,Dennis_Diken_with_Bell_Sound,"Dennis Diken: drums/vocals
Pete DiBella: guitar/vocals
Chris Butler: guitar/autoharp
Steve Gaechter: keyboards/vocals
Chris Bolger: bass/vocals ",Dennis Diken with Bell Sound,http://www.dennisdiken.com/
6398,,,,0,Hosomi,,Hosomi,
6399,,,,0,Mark_Templeton,,Mark Templeton,
64,1996.0,"Ballbearings Pinatas, Vinyl International, <a href=""http://www.4ad.com/ariel-pinks-haunted-graffiti/"">4AD</a>",,76,Ariel_Pinks_Haunted_Graffiti,"Ariel ""Pink"" Rosenberg on vocals
Kenny Gilmore on keys/guitar
Tim Koh on bass
Cole M. Greif-Neill on guitar.

Jimi Hey on drums (",Ariel Pink's Haunted Graffiti,http://www.ariel-pink.com/
6400,,,,0,Nicola_Ratti,,Nicola Ratti,
6401,,,,0,Steinbruchel,,Steinbruchel,
6402,,"Kranky, Community Library, Entr'acte, Audio Dregs, Shockout",,1,Strategy,,Strategy,http://www.community-library.net/strategyhome.htm
6403,,,,0,Zimoun,,Zimoun,
6407,,,,0,Alexander_Wendt,,Alexander Wendt,
6408,,,,0,Billy_Gomberg,,Billy Gomberg,
6409,,,,3,The_Green_Kingdom,,The Green Kingdom,
6410,,,,0,Ieva,,Ieva,
6411,,,,1,Marihiko_Hara,,Marihiko Hara,
6412,,,,0,Thomas_Hildebrand,,Thomas Hildebrand,
6413,,,,0,Tim_Prebble,,Tim Prebble,
6414,,,,3,Tomasz_Bednarczyk,,Tomasz Bednarczyk,
6416,,,Inna Barmash,4,Romashka,"Inna Barmash (vocals), Jeff Perlman (clarinet, sax), Patrick Farrell (accordion), Jay Vilnai (guitar), Ron Caswell (tuba), Ljova Zhurbin (viola), Ben Holmes (trumpet)",Romashka,http://www.romashka.net 
6419,2008.0,,,0,The_Great_Mundane,Jeffrey Acciaioli,The Great Mundane,http://www.thegreatmundane.com/home.html
6420,,,,0,Lambent,,Lambent,http://www.stillavailable.com/
6421,,,,0,AEED,,AEED,http://www.myspace.com/aeedmusic
6422,,Little-D,,14,Katrah-Quey,"Katrah-Quey, A Sankip Hummad, Palet, Ceptual",Katrah-Quey,http://www.little-d.com/quey_1set.htm
6423,,,,0,Benny_B_Blonco,,Benny B. Blonco,http://www.myspace.com/spindatproductions
6424,,,,1,Himuro,,Himuro,http://tngrm.com/
6425,,,,0,B-Ju,,B-Ju,http://www.myspace.com/djbju
6426,,,,0,Chewy_Benson,,Chewy Benson,chewybenson.com
6427,,,,5,Rob_Steady,Stéphane Obadia,Rob Steady,http://www.myspace.com/stephaneobadia
6428,,,,3,Maguett,,Maguett,http://www.myspace.com/maguettone
643,,,,6,DevNull,,Dev/Null,http://www.cockrockdisco.com/CRD2/artists-devnull.html
6430,,,info@code-inconnu.org,0,Code_Inconnu,"Hannes Schauer
Maex Sworcik
Christoph Uhlmann
Gottfried Krienzer
Andreas Klöckl ",Code Inconnu,http://www.myspace.com/codeinconnu
6431,,,,0,Niteffect,,Niteffect,http://www.myspace.com/notheen
6435,,,,0,Kirby_Ditkots_Error-Broadcast,,Kirby & Ditko,http://www.myspace.com/kirbyditko
6438,,,,0,Tom_Caruana,,Tom Caruana,http://www.teasearecords.net/tomcaruana.cfm
6440,,,,0,Ghosts_and_Strings,,Ghosts and Strings,http://www.restingbell.net/artists/ghosts-and-strings
6441,,,,25,Coolzey,Coolzey and friends,Coolzey,http://coolzey.net/
6443,,,,216,Ketsa,,Ketsa,http://ketsamusic.com/
6444,,,,2,Hoax,,Hoax,http://www.myspace.com/davehoaxfriends
6446,,,,1,the_menu,,the menu,
6447,,,,8,Bombay_Laughing_Club,"Santosh, Chuck, Owen, Xoph, J-Root",Bombay Laughing Club,http://www.peppermillrecords.com/pm004
6449,,,,2,The_Dalai_Lama_Rama_Fa_Fa_Fa,,The Dalai Lama Rama Fa Fa Fa,
645,,,,4,Nick_Didkovsky,,Nick Didkovsky,www.doctornerve.org
